CODE	LIBELLE
S91	plaie ouverte de la cheville et du pied
S92	fracture du pied, sauf la cheville
S93	luxation, entorse et foulure des articulations et des ligaments au niveau de la cheville et du pied
S94	lésion traumatique des nerfs au niveau de la cheville et du pied
S95	lésion traumatique de vaisseaux sanguins au niveau de la cheville et du pied
S96	lésion traumatique de muscles et de tendons au niveau de la cheville et du pied
S97	écrasement de la cheville et du pied
S98	amputation traumatique de la cheville et du pied
S99	lésions traumatiques de la cheville et du pied, autres et sans précision
T00	lésions traumatiques superficielles de plusieurs parties du corps
T01	plaies ouvertes de plusieurs parties du corps
T02	fractures de plusieurs parties du corps
T03	luxations, entorses et foulures de plusieurs parties du corps
T04	écrasements de plusieurs parties du corps
T05	amputations traumatiques de plusieurs parties du corps
T06	autres lésions traumatiques de plusieurs parties du corps, non classées ailleurs
T07	lésions traumatiques multiples, sans précision
T08	fracture du rachis, niveau non précisé
T09	autres lésions traumatiques du rachis et du tronc, niveau non précisé
T10	fracture du membre supérieur, niveau non précisé
T11	autres lésions traumatiques du membre supérieur, niveau non précisé
T12	fracture d'un membre inférieur, niveau non précisé
T13	autres lésions traumatiques du membre inférieur, niveau non précisé
T14	lésions traumatiques d'une partie du corps non précisée
T15	corps étranger dans la partie externe de l'oeil
T16	corps étranger dans l'oreille
T17	corps étranger dans les voies respiratoires
T18	corps étranger dans les voies digestives
T19	corps étranger dans les voies génito-urinaires
(T20-T25)	brûlures et corrosions de la surface externe du corps, selon la localisation
(T26-T28)	brûlures et corrosions de l'oeil et des organes internes
(T29-T32)	brûlures et corrosions de parties du corps, multiples et non précisées
T33	gelure superficielle
T34	gelure avec nécrose des tissus
T35	gelure de parties multiples du corps et sans précision
T36	intoxication par antibiotiques systémiques
T37	intoxication par d'autres anti-infectieux et antiparasitaires systémiques
T38	intoxication par hormones et leurs substituts synthétiques et antagonistes, non classés ailleurs
T39	intoxication par analgésiques non opioïdes, antipyrétiques et antirhumatisants
T40	intoxication par narcotiques et psychodysleptiques [hallucinogènes]
T41	intoxication par anesthésiques et gaz thérapeutiques
T42	intoxication par anti-épileptiques, sédatifs, hypnotiques et anti-parkinsoniens
T43	intoxication par médicaments psychotropes, non classés ailleurs
T44	intoxication par médicaments agissant essentiellement sur le système nerveux autonome
T45	intoxication par substances essentiellement systémiques et hématologiques, non classées ailleurs
T46	intoxication par substances agissant essentiellement sur le système cardiovasculaire
T47	intoxication par substances agissant essentiellement sur le tractus gastro-intestinal
T48	intoxication par substances agissant essentiellement sur les muscles lisses et striés et l'appareil respiratoire
T49	intoxication par substances à usage topique agissant essentiellement sur la peau et les muqueuses et par médicaments à usage ophtalmologique, oto-rhino-laryngologique et dentaire
T50	intoxication par diurétiques et médicaments et substances biologiques, autres et sans précision
T51	effet toxique de l'alcool
T52	effet toxique de solvants organiques
T53	effet toxique de dérivés halogénés d'hydrocarbures aliphatiques et aromatiques
T54	effet toxique de substances corrosives
T55	effet toxique de savons et détergents
T56	effet toxique des métaux
T57	effet toxique d'autres substances non organiques
T58	effet toxique du monoxyde de carbone
T59	effets toxiques d'autres émanations, gaz et fumées
T60	effet toxique de pesticides
T61	effet toxique de substances nocives absorbées par le biais de fruits de mer
T62	effet toxique d'autres substances nocives absorbées par le biais d'aliments
T63	effet toxique d'un contact avec un animal venimeux
T64	effet toxique de l'aflatoxine et d'autres mycotoxines contaminant des aliments
T65	effet toxique de substances autres et non précisées
T66	effets de rayonnements, sans précision
T67	effets de la chaleur et de la lumière
T68	hypothermie
T69	autres effets d'une baisse de la température
T70	effets de la pression atmosphérique et de la pression de l'eau
T71	asphyxie
T73	effets d'autres privations
T74	syndromes dus à de mauvais traitements
T75	effets d'autres causes externes
T78	effets indésirables, non classés ailleurs
T79	certaines complications précoces des traumatismes, non classées ailleurs
T80	complications consécutives à une injection thérapeutique, une perfusion et une transfusion
T81	complications d'actes à visée diagnostique et thérapeutique, non classées ailleurs
T82	complications de prothèses, implants et greffes cardiaques et vasculaires
T83	complications de prothèses, implants et greffes génito-urinaires
T84	complications de prothèses, implants et greffes orthopédiques internes
T85	complications d'autres prothèses, implants et greffes internes
T86	échec et rejet d'organes et de tissus greffés
T87	complications propres à une réimplantation et une amputation
T88	autres complications de soins chirurgicaux et médicaux, non classées ailleurs
T90	séquelles de lésions traumatiques de la tête
T91	séquelles de lésions traumatiques du cou et du tronc
T92	séquelles de lésions traumatiques du membre supérieur
T93	séquelles de lésions traumatiques du membre inférieur
T94	séquelles de lésions traumatiques de parties du corps multiples et non précisées
T95	séquelles de brûlures, corrosions et gelures
T96	séquelles d'intoxications par médicaments et substances biologiques
T97	séquelles d'effets toxiques de substances d'origine essentiellement non médicinale
T98	séquelles de causes externes, autres et sans précision
(V01-V09)	piéton blessé dans un accident de transport
(V10-V19)	cycliste blessé dans un accident de transport
(V20-V29)	motocycliste blessé dans un accident de transport
(V30-V39)	occupant d'un véhicule à trois roues blessé dans un accident de transport
(V40-V49)	occupant d'une automobile blessé dans un accident de transport
(V50-V59)	occupant d'une camionnette blessé dans un accident de transport
(V60-V69)	occupant d'un véhicule lourd blessé dans un accident de transport
(V70-V79)	occupant d'un autobus blessé dans un accident de transport
(V80-V89)	autres accidents de transport terrestre
(V90-V94)	accidents de transport par eau
(V95-V97)	accidents de transport aérien et de vol spatial
(V98-V99)	accidents de transport, autres et sans précision
(W00-W19)	chutes
(W20-W49)	exposition à des forces mécaniques
(W50-W64)	exposition à des forces animées
(W65-W74)	noyade et submersion accidentelles
(W75-W84)	autres accidents affectant la respiration
(W85-W99)	exposition au courant électrique, aux rayonnements et à des températures et pressions extrêmes de l'air ambiant
(X00-X09)	exposition à la fumée, au feu et aux flammes
(X10-X19)	contact avec une source de chaleur et des substances brûlantes
(X20-X29)	contact avec des animaux venimeux et des plantes vénéneuses
(X30-X39)	exposition aux forces de la nature
(X40-X49)	intoxication accidentelle par des substances nocives et exposition à ces substances
(X50-X57)	surmenage, voyages et privations
(X58-X59)	exposition accidentelle à des facteurs, autres et sans précision
X60	auto-intoxication par des analgésiques, antipyrétiques et antirhumatismaux non opiacés et exposition à ces produits
X61	auto-intoxication par des anti-épileptiques, sédatifs, hypnotiques, antiparkinsoniens et psychotropes et exposition à ces produits, non classés ailleurs
X62	auto-intoxication par des narcotiques et psychodysleptiques [hallucinogènes] et exposition à ces produits, non classés ailleurs
X63	auto-intoxication par d'autres substances pharmacologiques agissant sur le système nerveux autonome et exposition à ces produits
X64	auto-intoxication par des médicaments et substances biologiques et exposition à ces produits, autres et sans précision
X65	auto-intoxication par l'alcool et exposition à l'alcool
X66	auto-intoxication par des solvants organiques et des hydrocarbures halogénés et leurs émanations et exposition à ces produits
X67	auto-intoxication par d'autres gaz et émanations et exposition à ces produits
X68	auto-intoxication par des pesticides et exposition à ces produits
X69	auto-intoxication par des produits chimiques et substances nocives et exposition à ces produits, autres et sans précision
X70	lésion auto-infligée par pendaison, strangulation et suffocation
X71	lésion auto-infligée par noyade et submersion
X72	lésion auto-infligée par décharge d'une arme de poing
X73	lésion auto-infligée par décharge de fusil, de carabine et d'arme à feu de plus gros calibre
X74	lésion auto-infligée par décharge d'armes à feu, autres et sans précision
X75	lésion auto-infligée par utilisation de matériel explosif
X76	lésion auto-infligée par exposition à la fumée, au feu et aux flammes
X77	lésion auto-infligée par exposition à la vapeur, à des gaz et à des objets brûlants
X78	lésion auto-infligée par utilisation d'objet tranchant
X79	lésion auto-infligée par utilisation d'objet contondant
X80	lésion auto-infligée par saut dans le vide
X81	lésion auto-infligée en sautant ou en se couchant devant un objet en mouvement
X82	lésion auto-infligée par accident d'un véhicule à moteur
X83	lésion auto-infligée par d'autres moyens précisés
X84	lésion auto-infligée par un moyen non précisé
X85	agression par médicaments et substances biologiques
X86	agression par une substance corrosive
X87	agression par des pesticides
X88	agression par des gaz et émanations
X89	agression par d'autres produits chimiques et nocifs précisés
X90	agression par un produit chimique ou nocif, sans précision
X91	agression par pendaison, strangulation et suffocation
X92	agression par noyade et submersion
X93	agression par arme de poing
X94	agression par fusil, carabine et arme à feu de plus gros calibre
X95	agression par des armes à feu, autres et sans précision
X96	agression par matériel explosif
X97	agression par la fumée, le feu et les flammes
X98	agression par la vapeur, des gaz et des objets brûlants
X99	agression par objet tranchant
Y00	agression par objet contondant
Y01	agression par précipitation dans le vide
Y02	agression en poussant ou plaçant la victime devant un objet en mouvement
Y03	agression en provoquant un accident de véhicule à moteur
Y04	agression par la force physique
Y05	agression sexuelle par la force physique
Y06	délaissement et abandon
Y07	autres mauvais traitements
Y08	agression par d'autres moyens précisés
Y09	agression par un moyen non précisé
Y10	intoxication par des analgésiques, antipyrétiques et antirhumatismaux non opiacés et exposition à ces produits, intention non déterminée
Y11	intoxication par des anti-épileptiques, sédatifs, hypnotiques, antiparkinsoniens et psychotropes et exposition à ces produits, non classés ailleurs, intention non déterminée
Y12	intoxication par des narcotiques et psychodysleptiques [hallucinogènes] et exposition à ces produits, non classés ailleurs, intention non déterminée
Y13	intoxication par d'autres substances pharmacologiques agissant sur le système nerveux autonome et exposition à ces produits, intention non déterminée
Y14	intoxication par des médicaments et substances biologiques, autres et sans précision et exposition à ces produits, intention non déterminée
Y15	intoxication par l'alcool et exposition à l'alcool, intention non déterminée
Y16	intoxication par des solvants organiques et des hydrocarbures halogénés et leurs émanations et exposition à ces produits, intention non déterminée
Y17	intoxication par d'autres gaz et émanations et exposition à ces produits, intention non déterminée
Y18	intoxication par des pesticides et exposition à ces produits, intention non déterminée
Y19	intoxication par des produits chimiques et substances nocives et exposition à ces produits, autres et sans précision, intention non déterminée
Y20	pendaison, strangulation et suffocation, intention non déterminée
Y21	noyade et submersion, intention non déterminée
Y22	décharge d'une arme de poing, intention non déterminée
Y23	décharge de fusil, carabine et arme à feu de plus gros calibre, intention non déterminée
Y24	décharge d'armes à feu, autres et sans précision, intention non déterminée
Y25	contact avec matériel explosif, intention non déterminée
Y26	exposition à la fumée, au feu et aux flammes, intention non déterminée
Y27	contact avec de la vapeur, du gaz et des objets brûlants, intention non déterminée
Y28	contact avec objet tranchant, intention non déterminée
Y29	contact avec objet contondant, intention non déterminée
Y30	chute, saut ou précipitation dans le vide, intention non déterminée
Y31	lésion traumatique par un objet en mouvement (la victime étant tombée ou couchée devant l'objet ou entrée en collision avec celui-ci), intention non déterminée
Y32	accident de véhicule à moteur, intention non déterminée
Y33	autres événements précisés, intention non déterminée
Y34	événement sans précision, intention non déterminée
Y35	intervention de la force publique
Y36	faits de guerre
(Y40-Y59)	médicaments et substances biologiques ayant provoqué des effets indésirables au cours de leur usage thérapeutique
(Y60-Y69)	accidents et complications au cours d'actes médicaux et chirurgicaux
(Y70-Y82)	appareils médicaux associés à des accidents au cours d'actes diagnostiques et thérapeutiques
(Y83-Y84)	actes chirurgicaux et autres actes médicaux à l'origine de réactions anormales du patient ou de complications ultérieures, sans mention d'accident au cours de l'intervention
Y85	séquelles d'un accident de transport
Y86	séquelles d'autres accidents
Y87	séquelles d'une lésion auto-infligée, d'une agression ou d'un événement, d'intention non déterminée
Y88	actes médicaux et chirurgicaux considérés comme cause externe de séquelles
Y89	séquelles d'autres causes externes
Y90	preuves du rôle de l'alcool confirmé par le taux d'alcoolémie
Y91	preuves du rôle de l'alcool confirmé par le degré d'intoxication
Y95	facteurs nosocomiaux
Y96	facteurs liés aux conditions de travail
Y97	facteurs liés à la pollution de l'environnement
Y98	facteurs liés au mode de vie
Z00	examen général et investigations de sujets ne se plaignant de rien ou pour lesquels aucun diagnostic n'est rapporté
Z01	autres examens spéciaux et investigations de sujets ne se plaignant de rien ou pour lesquels aucun diagnostic n'est rapporté
Z02	examen médical et prise de contact à des fins administratives
Z03	mise en observation et examen médical pour suspicion de maladies
Z04	examen et mise en observation pour d'autres raisons
Z08	examen de contrôle après traitement d'une tumeur maligne
Z09	examen de contrôle après traitement d'affections autres que les tumeurs malignes
Z10	examen général de routine d'une sous-population définie
Z11	examen spécial de dépistage de maladies infectieuses et parasitaires
Z12	examen spécial de dépistage des tumeurs
Z13	examen spécial de dépistage d'autres maladies et états pathologiques
Z20	sujets en contact avec et exposés à des maladies transmissibles
Z21	infection asymptomatique par le virus de l'immunodéficience humaine [VIH]
Z22	sujet porteur de germes responsables d'une maladie infectieuse
Z23	nécessité d'une vaccination contre une seule maladie bactérienne
Z24	nécessité d'une vaccination contre certaines maladies virales uniques
Z25	nécessité d'une vaccination contre d'autres maladies virales uniques
Z26	nécessité d'une vaccination contre d'autres maladies infectieuses uniques
Z27	nécessité d'une vaccination associée contre plusieurs maladies infectieuses
Z28	vaccination non faite
Z29	nécessité d'autres mesures prophylactiques
Z30	prise en charge d'une contraception
Z31	mesures procréatives
Z32	examen et test de grossesse
Z33	grossesse constatée fortuitement
Z34	surveillance d'une grossesse normale
Z35	surveillance d'une grossesse à haut risque
Z36	dépistage prénatal
Z37	résultat de l'accouchement
Z38	enfants nés vivants, selon le lieu de naissance
Z39	soins et examens du post-partum
Z40	opération prophylactique
Z41	thérapie sans raison médicale
Z42	soins de contrôle comprenant une opération plastique
Z43	surveillance de stomies
Z44	mise en place et ajustement d'appareils de prothèse externe
Z45	ajustement et entretien d'une prothèse interne
Z46	mise en place et ajustement d'autres appareils
Z47	autres soins de contrôle orthopédiques
Z48	autres soins de contrôle chirurgicaux
Z49	surveillance d'une dialyse
Z50	soins impliquant une rééducation
Z51	autres soins médicaux
Z52	donneurs d'organes et de tissus
Z53	sujets ayant recours aux services de santé pour des actes médicaux spécifiques, non effectués
Z54	convalescence
Z55	difficultés liées à l'éducation et l'alphabétisation
Z56	difficultés liées à l'emploi et au chômage
Z57	exposition professionnelle à des facteurs de risque
Z58	difficultés liées à l'environnement physique
Z59	difficultés liées au logement et aux conditions économiques
Z60	difficultés liées à l'environnement social
Z61	difficultés liées à une enfance malheureuse
Z62	autres difficultés liées à l'éducation
Z63	autres difficultés liées à l'entourage immédiat, y compris la situation familiale
Z64	difficultés liées à certaines situations psycho-sociales
Z65	difficultés liées à d'autres situations psycho-sociales
Z70	conseils relatifs aux attitudes, comportement et orientation en matière de sexualité
Z71	sujets en contact avec les services de santé pour d'autres conseils et avis médicaux, non classés ailleurs
Z72	difficultés liées au mode de vie
Z73	difficultés liées à l'orientation de son mode de vie
Z74	difficultés liées à une dépendance envers la personne qui donne les soins
Z75	difficultés liées aux installations médicales et autres soins de santé
Z76	sujet ayant recours aux services de santé dans d'autres circonstances
Z80	antécédents familiaux de tumeur maligne
Z81	antécédents familiaux de troubles mentaux et du comportement
Z82	antécédents familiaux de certaines incapacités et maladies chroniques conduisant à l'invalidité
Z83	antécédents familiaux d'autres maladies spécifiques
Z84	antécédents familiaux d'autres affections
Z85	antécédents personnels de tumeur maligne
Z86	antécédents personnels de certaines autres maladies
Z87	antécédents personnels d'autres maladies
Z88	antécédents personnels d'allergie à des médicaments et des substances biologiques
Z89	absence acquise d'un membre
Z90	absence acquise d'organes, non classée ailleurs
Z91	antécédents personnels de facteurs de risque, non classés ailleurs
Z92	antécédents personnels de traitement médical
Z93	stomies
Z94	greffe d'organe et de tissu
Z95	présence d'implants et de greffes cardiaques et vasculaires
Z96	présence d'autres implants fonctionnels
Z97	présence d'autres appareils
Z98	autres états post-chirurgicaux
Z99	dépendance envers des machines et appareils auxiliaires, non classée ailleurs
J09	grippe, à virus aviaire identifié
B980	Helicobacter pylori [H. pylori], cause de maladies classées dans d'autres chapitres
B981	Vibrio vulnificus, cause de maladies classées dans d'autres chapitres
C860	Lymphome extranodal à cellules T/NK, type nasal
C861	Lymphome hépatosplénique à cellules T 
C862	Lymphome (intestinal) à cellules T, type entéropathique
C863	Lymphome à cellules T simulant une panniculite
C864	Lymphome à cellules NK blastiques
C865	Lymphome angio-immunoblastique à cellules T
C866	Syndrome lymphoprolifératif cutané primitif à cellules T CD30+
R650	Syndrome de réponse inflammatoire systémique d'origine infectieuse sans défaillance d'organe
R651	Syndrome de réponse inflammatoire systémique d'origine infectieuse avec défaillance d'organe
R652	Syndrome de réponse inflammatoire systémique d'origine non infectieuse sans défaillance d'organe
R653	Syndrome de réponse inflammatoire systémique d'origine non infectieuse avec défaillance d'organe
R659	Syndrome de réponse inflammatoire systémique, non précisé
U049	Syndrome respiratoire aigu sévère [SRAS], sans précision
U800	Agents résistant à la pénicilline
U801	Agents résistant à la méthicilline
U808	Agents résistant à d'autres antibiotiques apparentés à la pénicilline
U810	Agents résistant à la vancomycine
U818	Agents résistant à d'autres antibiotiques apparentés à la vancomycine
U890	Agents résistant à un seul autre antibiotique précisé
U899	Agents résistant à un antibiotique non précisé
U900	Résistance aux antiépileptiques
U909	Résistances à un traitement, autres et non précisés

